# age_bp	solar_modulation_potential_mev
906	443.62904221425725
907	431.42099761051406
908	417.7810135404221
909	404.35239991636854
910	393.00245318146955
911	381.6525158798111
912	370.3026821449192
913	358.8636745584511
914	346.3191214830449
915	333.7811194520225
916	321.33612632165847
917	309.0782740287927
918	299.9187590848448
919	290.93171382489373
920	285.356356902491
921	279.91005356325053
922	277.62017482726355
923	275.43333665199816
924	276.5284960474702
925	277.7182772147112
926	283.19407419207107
927	288.7219569502794
928	298.2797116743989
929	307.8565898727623
930	322.2927819039846
931	336.72897393520685
932	351.75958662710804
933	366.79313832858696
934	381.23755002887196
935	395.67374206009424
936	413.3215053763443
937	431.04352847471193
938	445.77604540023907
939	460.41164874551936
940	470.4603000766616
941	480.31683276749493
942	486.4807709922143
943	492.454367694789
944	494.3945899125864
945	496.0871089783159
946	494.6203719559547
947	492.92785289022527
948	487.0935704187493
949	480.9208538260887
950	472.1956013978357
951	463.2351171334417
952	452.01799990044293
953	440.5689481805958
954	428.4042114695338
955	416.15809438470745
956	406.30203106332135
957	396.7440860215051
958	391.4809199064164
959	386.80174224700085
960	385.0721425726802
961	383.7778375149343
962	385.05999601752296
963	386.75254878534446
964	391.6753285543608
965	397.1512345679014
966	407.17015133412986
967	418.0224014336914
968	431.2051869182139
969	444.84449201055344
970	458.4019912385505
971	471.9424133811227
972	486.3786450296182
973	501.01351983672714
974	517.9865392273998
975	535.5094384707286
976	553.909358821186
977	572.5274392672228
978	591.6178804320771
979	610.8323759271259
980	629.8137196336136
981	648.7304858622072
982	666.0276967494652
983	682.8528249290657
984	699.0689565909992
985	715.0984269215443
986	728.8680406212663
987	741.9106531262456
988	750.8581014485546
989	758.424431280801
990	762.2391577060932
991	764.728205894066
992	765.0365491835922
993	764.5387395459976
994	761.4556252489049
995	757.373586220629
996	752.5112305854238
997	747.3340103544402
998	742.5773209218975
999	737.9977002339589
1000	734.6630824372761
1001	731.8753484667465
1002	730.9317039175668
1003	730.8321469460899
1004	731.9460274790921
1005	733.6385802469136
1006	737.4985140456814
1007	742.4341927014963
1008	747.8511315305855
1009	753.4168968233137
1010	758.0800693058912
1011	762.5954531135146
1012	764.5043738514045
1013	766.1525569673423
1014	765.207476635514
1015	763.5284641638222
1016	757.5426411131531
1017	750.6959726962459
1018	741.1396587030712
1019	730.7352094928059
1020	718.6591830305571
1021	706.6736151220794
1022	694.8069834602264
1023	683.2727224993442
1024	672.0361774744025
1025	660.1453924914673
1026	647.8587030716727
1027	634.2138619060121
1028	620.0369125754781
1029	604.1510238370254
1030	587.8746403444292
1031	569.496476765556
1032	550.8991494277033
1033	530.3173999789984
1034	509.78820687844467
1035	489.73044893672875
1036	469.63156734050983
1037	449.3637805198206
1038	429.1880709860322
1039	409.23637509188194
1040	392.08630086636913
1041	379.3795536886329
1042	367.8881176161727
1043	357.70171698608533
1044	348.85022576919016
1045	340.97455633728873
1046	335.14847991598833
1047	330.31781569965824
1048	327.7472225139135
1049	325.8570618502572
1050	326.0536623785771
1051	326.5787345760042
1052	331.2350223155684
1053	336.2620635337364
1054	344.6632186925703
1055	353.52270937253843
1056	364.96928327645105
1057	377.29400399034046
1058	392.3102803738325
1059	410.230832239433
1060	433.7540666841679
1061	456.77261223418117
1062	479.14068784457913
1063	502.51445972907777
1064	526.771521579334
1065	550.5678865844059
1066	574.0911210291437
1067	595.7905912002537
1068	616.7923763519908
1069	634.8719033867155
1070	652.3043003412959
1071	665.6085166710423
1072	678.4937148857974
1073	688.1550433184564
1074	697.6617064846414
1075	705.8528327645055
1076	713.538065735588
1077	719.2085477265571
1078	724.0084641638226
1079	726.7388395904436
1080	728.4
1081	728.4
1082	726.5074556337287
1083	722.6221253806574
1084	716.0451562089785
1085	707.5389866106582
1086	697.8227869368887
1087	687.5319122125376
1088	675.7786925702285
1089	663.5970175899192
1090	649.8641428196377
1091	635.8972223680746
1092	621.4239222893144
1093	607.0640273037545
1094	594.7773378839585
1095	582.8987083902123
1096	573.2378872204132
1097	564.3670674717773
1098	557.856172223681
1099	552.4726976793029
1100	549.2174209807832
1101	547.1264592042112
1102	546.5071682923053
1103	546.2520204366001
1104	546.3552355885844
1105	547.3351635875734
1106	548.9865207967799
